n,px,py,k,i,runtime,gflops,Linf,L2
2000,1,128,Y,10000,1.234000,907.700000,0.992494,0.579879
2000,1,128,N,10000,0.986100,1136.000000,0.000000,0.000000
2000,2,64,Y,10000,1.180000,949.500000,0.992494,0.579860
2000,2,64,N,10000,0.936500,1196.000000,0.952488,0.065068
2000,4,32,Y,10000,1.259000,889.300000,0.992494,0.579863
2000,4,32,N,10000,0.918600,1219.000000,0.982859,0.359854
2000,8,16,Y,10000,1.308000,856.500000,0.992494,0.579865
2000,8,16,N,10000,0.931300,1203.000000,0.982985,0.411697
,,,,,,,,
